company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier,premium_flag,cocoa_category,brand_avg_rating,brand_tier,origin_avg_rating,origin_score,premium_origin_flag,rating_segment,company_region,cluster,cluster_label
Pitch Dark,Akesson Estate,1311,2014,USA,3.25,Trinitario,Madagascar,73.0,False,False,False,Medium (60-75%),2.9444444444444446,Low-Rated,3.2655172413793103,63.3,True,Good,North America,0,Premium
Pitch Dark,Namau Village,1315,2014,USA,2.5,Trinitario,Fiji,73.0,False,False,False,Medium (60-75%),2.9444444444444446,Low-Rated,3.125,56.2,False,Below Average,North America,2,Experimental
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,USA,3.25,,Ecuador,73.0,False,False,False,Medium (60-75%),2.9444444444444446,Low-Rated,3.134715025906736,56.7,False,Good,North America,0,Premium
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,USA,3.5,,Ecuador,73.0,False,False,True,Medium (60-75%),2.9444444444444446,Low-Rated,3.134715025906736,56.7,False,Good,North America,0,Premium
Pomm (Aka Dead Dog),"La Red, 2011",829,2012,USA,2.5,,Dominican Republic,76.0,False,False,False,High (>75%),2.625,Low-Rated,3.2063253012048194,60.3,False,Below Average,North America,2,Experimental
Pomm (Aka Dead Dog),Peru,829,2012,USA,2.75,Criollo,Peru,82.0,False,False,False,High (>75%),2.625,Low-Rated,3.137878787878788,56.9,False,Average,North America,2,Experimental
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,USA,3.75,,Dominican Republic,70.0,False,False,True,Medium (60-75%),3.4285714285714284,Elite,3.2063253012048194,60.3,False,Outstanding,North America,0,Premium
Potomac,"Cuyagua, 2013",1387,2014,USA,3.75,,Venezuela,70.0,False,False,True,Medium (60-75%),3.4285714285714284,Elite,3.2453271028037385,62.3,True,Outstanding,North America,0,Premium
Potomac,Upala W/ Nibs,647,2011,USA,3.5,Matina,Costa Rica,70.0,False,False,True,Medium (60-75%),3.4285714285714284,Elite,3.1447368421052637,57.2,False,Good,North America,1,Mass Market
Potomac,"Upala, Batch 18",654,2011,USA,3.0,Matina,Costa Rica,70.0,False,False,False,Medium (60-75%),3.4285714285714284,Elite,3.1447368421052637,57.2,False,Average,North America,1,Mass Market
Potomac,"San Martin, Amazonian Highlands",789,2011,USA,2.75,,Peru,70.0,False,False,False,Medium (60-75%),3.4285714285714284,Elite,3.137878787878788,56.9,False,Average,North America,1,Mass Market
Potomac,Bahia,789,2011,USA,3.5,,Brazil,70.0,False,False,True,Medium (60-75%),3.4285714285714284,Elite,3.284482758620689,64.2,True,Good,North America,1,Mass Market
Potomac,"Upala, Batch 12",607,2010,USA,3.75,Matina,Costa Rica,82.0,False,False,True,High (>75%),3.4285714285714284,Elite,3.1447368421052637,57.2,False,Outstanding,North America,1,Mass Market
Pralus,Peru,1446,2015,France,3.25,,Peru,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.137878787878788,56.9,False,Good,Europe,0,Premium
Pralus,"Porcelana, S. Of Lake Maracaibo",717,2011,France,3.25,Criollo (Porcelana),Venezuela,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Pralus,Chuao,486,2010,France,3.5,Trinitario,Venezuela,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Pralus,Cuyagua,451,2009,France,2.0,,Venezuela,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.2453271028037385,62.3,True,Below Average,Europe,2,Experimental
Pralus,Papouasie,199,2008,France,3.0,Trinitario,Papua New Guinea,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.2916666666666665,64.6,True,Average,Europe,1,Mass Market
Pralus,"Sambirano Valley, Le 100%",202,2008,France,3.0,Criollo,Madagascar,100.0,False,True,False,High (>75%),3.28,Standard,3.2655172413793103,63.3,True,Average,Europe,2,Experimental
Pralus,Dominican Republic-Organic,280,2008,France,2.0,,Dominican Republic,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.2063253012048194,60.3,False,Below Average,Europe,2,Experimental
Pralus,"Monte Alegre, Diego Badero",280,2008,France,3.5,,Brazil,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.284482758620689,64.2,True,Good,Europe,1,Mass Market
Pralus,Claudio Corallo W/ Nibs,162,2007,France,4.0,Forastero,Sao Tome,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.175,58.7,False,Outstanding,Europe,1,Mass Market
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,France,3.0,Forastero,Brazil,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.284482758620689,64.2,True,Average,Europe,1,Mass Market
Pralus,Tanzania,105,2006,France,3.5,Criollo,Tanzania,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.2058823529411766,60.3,False,Good,Europe,1,Mass Market
Pralus,Sao Tome & Principe,5,2006,France,3.5,Forastero,Sao Tome & Principe,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.1785714285714284,58.9,False,Good,Europe,1,Mass Market
Pralus,Trinidad,5,2006,France,3.5,Trinitario,Trinidad,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.2045454545454546,60.2,False,Good,Europe,1,Mass Market
Pralus,"Madagascar, Nosy Be Isle.",5,2006,France,3.75,Criollo,Madagascar,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.2655172413793103,63.3,True,Outstanding,Europe,1,Mass Market
Pralus,"Java, Indonesie",32,2006,France,3.5,Criollo,Indonesia,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.1875,59.4,False,Good,Europe,1,Mass Market
Pralus,"Barlovento, Venezuela",32,2006,France,3.5,Trinitario,Venezuela,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Pralus,Jamaique,32,2006,France,4.0,Trinitario,Jamaica,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.1625,58.1,False,Outstanding,Europe,1,Mass Market
Pralus,Equateur,40,2006,France,3.0,Trinitario,Ecuador,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.134715025906736,56.7,False,Average,Europe,1,Mass Market
Pralus,Vanuatu,40,2006,France,3.0,Trinitario,Vanuatu,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.25,62.5,True,Average,Europe,1,Mass Market
Pralus,Ghana,40,2006,France,3.25,Forastero,Ghana,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.090909090909091,54.5,False,Good,Europe,1,Mass Market
Pralus,Colombie,40,2006,France,3.5,Trinitario,Colombia,75.0,False,False,True,Medium (60-75%),3.28,Standard,3.225,61.3,False,Good,Europe,1,Mass Market
Pralus,Fortissima,93,2006,France,4.0,"Criollo, Trinitario",Ecuador,80.0,False,False,True,High (>75%),3.28,Standard,3.134715025906736,56.7,False,Outstanding,Europe,1,Mass Market
Pralus,Cuba,99,2006,France,3.0,Trinitario,Cuba,75.0,False,False,False,Medium (60-75%),3.28,Standard,3.25,62.5,True,Average,Europe,1,Mass Market
Pralus,"Caracas, Venezuela And Ghana",99,2006,France,3.0,"Trinitario, Forastero","Venezuela, Ghana",75.0,False,False,False,Medium (60-75%),3.28,Standard,3.0,50.0,False,Average,Europe,1,Mass Market
Pralus,"Djakarta, Java And Ghana",99,2006,France,3.5,"Criollo, Forastero","Indonesia, Ghana",75.0,False,False,True,Medium (60-75%),3.28,Standard,3.5,75.0,True,Good,Europe,1,Mass Market
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, Esm",1872,2016,U.K.,3.5,,Ecuador,77.0,False,False,True,High (>75%),3.125,Standard,3.134715025906736,56.7,False,Good,Other,0,Premium
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,U.K.,3.5,Trinitario,Grenada,70.0,False,False,True,Medium (60-75%),3.125,Standard,3.026315789473684,51.3,False,Good,Other,0,Premium
Pump Street Bakery,"Akesson'S, Batch 4411",1530,2015,U.K.,3.5,Criollo,Madagascar,74.0,False,False,True,Medium (60-75%),3.125,Standard,3.2655172413793103,63.3,True,Good,Other,0,Premium
Pump Street Bakery,Honduras,1688,2015,U.K.,2.75,,Honduras,80.0,False,False,False,High (>75%),3.125,Standard,3.35,67.5,True,Average,Other,2,Experimental
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano Family",1223,2014,U.K.,2.75,Trinitario,Venezuela,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.2453271028037385,62.3,True,Average,Other,2,Experimental
Pump Street Bakery,Guantupi River,1223,2014,U.K.,3.0,Forastero (Nacional),Ecuador,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.134715025906736,56.7,False,Average,Other,0,Premium
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,U.K.,3.25,Trinitario,Madagascar,72.0,False,False,False,Medium (60-75%),3.125,Standard,3.2655172413793103,63.3,True,Good,Other,0,Premium
Pump Street Bakery,Guantupi River,1227,2014,U.K.,2.75,Forastero (Nacional),Ecuador,85.0,False,False,False,High (>75%),3.125,Standard,3.134715025906736,56.7,False,Average,Other,2,Experimental
Pura Delizia,Venezuela,931,2012,Italy,2.75,,Venezuela,73.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2453271028037385,62.3,True,Average,Europe,2,Experimental
Q Chocolate,Brazil,1057,2013,Brazil,3.25,,Brazil,75.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.284482758620689,64.2,True,Good,South America,0,Premium
Q Chocolate,Brazil,1057,2013,Brazil,3.5,,Brazil,85.0,False,False,True,High (>75%),3.1666666666666665,Standard,3.284482758620689,64.2,True,Good,South America,2,Experimental
Q Chocolate,Brazil,1069,2013,Brazil,2.75,,Brazil,55.0,False,False,False,Low (<60%),3.1666666666666665,Standard,3.284482758620689,64.2,True,Average,South America,0,Premium
Q Chocolate,Brazil,1069,2013,Brazil,3.25,,Brazil,80.0,False,False,False,High (>75%),3.1666666666666665,Standard,3.284482758620689,64.2,True,Good,South America,2,Experimental
Q Chocolate,Brazil,935,2012,Brazil,3.0,,Brazil,60.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.284482758620689,64.2,True,Average,South America,1,Mass Market
Q Chocolate,Brazil,935,2012,Brazil,3.25,,Brazil,65.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.284482758620689,64.2,True,Good,South America,1,Mass Market
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,Mexico,2.75,Criollo,Mexico,70.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.0083333333333333,50.4,False,Average,North America,0,Premium
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,Mexico,3.0,Trinitario,Mexico,74.0,False,False,False,Medium (60-75%),2.875,Low-Rated,3.0083333333333333,50.4,False,Average,North America,0,Premium
Raaka,Amazon Basin Blend,1788,2016,USA,3.0,,"Peru(Smartin,Pangoa,Nacional)",70.0,False,False,False,Medium (60-75%),3.125,Standard,3.0,50.0,False,Average,North America,0,Premium
Raaka,Virunga,1708,2015,USA,2.75,Forastero,Dr Congo,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.325,66.3,True,Average,North America,2,Experimental
Raaka,Madagascar,959,2012,USA,3.25,Trinitario,Madagascar,75.0,False,False,False,Medium (60-75%),3.125,Standard,3.2655172413793103,63.3,True,Good,North America,0,Premium
Raaka,La Red,785,2011,USA,3.5,,Dominican Republic,85.0,False,False,True,High (>75%),3.125,Standard,3.2063253012048194,60.3,False,Good,North America,2,Experimental
Rain Republic,Suchitepequez E.,470,2010,Guatemala,2.75,,Guatemala,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.321428571428572,66.1,True,Average,Central America,1,Mass Market
Rancho San Jacinto,Ecuador,565,2010,Eucador,3.0,"Forastero(Arriba, Ccn)",Ecuador,75.0,False,False,False,Medium (60-75%),3.0,Standard,3.134715025906736,56.7,False,Average,Other,2,Experimental
Ranger,"San Martin, Batch 2",1558,2015,USA,2.5,,Peru,70.0,False,False,False,Medium (60-75%),3.083333333333333,Standard,3.137878787878788,56.9,False,Below Average,North America,0,Premium
Ranger,"Chulucanas, Batch 1",1562,2015,USA,3.25,,Peru,80.0,False,False,False,High (>75%),3.083333333333333,Standard,3.137878787878788,56.9,False,Good,North America,0,Premium
Ranger,"Tumbes, Batch 2",1562,2015,USA,3.5,Criollo,Peru,73.0,False,False,True,Medium (60-75%),3.083333333333333,Standard,3.137878787878788,56.9,False,Good,North America,0,Premium
Raoul Boulanger,Piura,1872,2016,France,3.25,Criollo,Peru,75.0,False,False,False,Medium (60-75%),3.25,Standard,3.137878787878788,56.9,False,Good,Europe,0,Premium
Raw Cocoa,Raw,867,2012,Poland,2.5,Criollo,,70.0,False,False,False,Medium (60-75%),2.5,Low-Rated,,,False,Below Average,Europe,2,Experimental
Republica Del Cacao (Aka Confecta),Esmeraldas,494,2010,Ecuador,3.25,,Ecuador,75.0,False,False,False,Medium (60-75%),3.2,Standard,3.134715025906736,56.7,False,Good,South America,1,Mass Market
Republica Del Cacao (Aka Confecta),"Los Rios, Vinces",439,2009,Ecuador,2.5,Forastero (Arriba),Ecuador,75.0,False,False,False,Medium (60-75%),3.2,Standard,3.134715025906736,56.7,False,Below Average,South America,2,Experimental
Republica Del Cacao (Aka Confecta),Manabi,147,2007,Ecuador,3.0,Forastero (Arriba),Ecuador,75.0,False,False,False,Medium (60-75%),3.2,Standard,3.134715025906736,56.7,False,Average,South America,1,Mass Market
Republica Del Cacao (Aka Confecta),El Oro,147,2007,Ecuador,3.5,Forastero (Arriba),Ecuador,67.0,False,False,True,Medium (60-75%),3.2,Standard,3.134715025906736,56.7,False,Good,South America,1,Mass Market
Republica Del Cacao (Aka Confecta),Los Rios,170,2007,Ecuador,3.75,Forastero (Arriba),Ecuador,75.0,False,False,True,Medium (60-75%),3.2,Standard,3.134715025906736,56.7,False,Outstanding,South America,1,Mass Market
Ritual,"Camino Verde P., Balao, 2015 Harvest, Batch8",1860,2016,USA,3.75,,Ecuador,75.0,False,False,True,Medium (60-75%),3.5277777777777777,Elite,3.134715025906736,56.7,False,Outstanding,North America,0,Premium
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,USA,3.5,,Ecuador,85.0,False,False,True,High (>75%),3.5277777777777777,Elite,3.134715025906736,56.7,False,Good,North America,2,Experimental
Ritual,"Mid Mountain, 2014",1466,2015,USA,3.5,Blend,,70.0,False,False,True,Medium (60-75%),3.5277777777777777,Elite,,,False,Good,North America,0,Premium
Ritual,"Toledo District, Maya",1089,2013,USA,3.75,Trinitario,Belize,75.0,False,False,True,Medium (60-75%),3.5277777777777777,Elite,3.2346938775510203,61.7,False,Outstanding,North America,0,Premium
Ritual,"Maranon, Cajamarca",1181,2013,USA,3.0,Forastero (Nacional),Peru,75.0,False,False,False,Medium (60-75%),3.5277777777777777,Elite,3.137878787878788,56.9,False,Average,North America,2,Experimental
Ritual,Sambirano,891,2012,USA,4.0,Trinitario,Madagascar,75.0,False,False,True,Medium (60-75%),3.5277777777777777,Elite,3.2655172413793103,63.3,True,Outstanding,North America,0,Premium
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,USA,3.25,Nacional (Arriba),Ecuador,75.0,False,False,False,Medium (60-75%),3.5277777777777777,Elite,3.134715025906736,56.7,False,Good,North America,0,Premium
Ritual,Gran Couva,979,2012,USA,3.5,Trinitario,Trinidad,75.0,False,False,True,Medium (60-75%),3.5277777777777777,Elite,3.2045454545454546,60.2,False,Good,North America,0,Premium
Ritual,Costa Rica,745,2011,USA,3.5,,Costa Rica,75.0,False,False,True,Medium (60-75%),3.5277777777777777,Elite,3.1447368421052637,57.2,False,Good,North America,1,Mass Market
Roasting Masters,"La Dorado, Light Roast",1844,2016,South Korea,3.25,,Costa Rica,70.0,False,False,False,Medium (60-75%),3.25,Standard,3.1447368421052637,57.2,False,Good,Asia-Pacific,0,Premium
Roasting Masters,"Tapanti, Light Roast",1844,2016,South Korea,3.25,,Costa Rica,70.0,False,False,False,Medium (60-75%),3.25,Standard,3.1447368421052637,57.2,False,Good,Asia-Pacific,0,Premium
Roasting Masters,Maleku,1844,2016,South Korea,3.25,,Costa Rica,70.0,False,False,False,Medium (60-75%),3.25,Standard,3.1447368421052637,57.2,False,Good,Asia-Pacific,0,Premium
Robert (Aka Chocolaterie Robert),Madagascar,1061,2013,Madagascar,3.25,Trinitario,Madagascar,75.0,False,False,False,Medium (60-75%),3.25,Standard,3.2655172413793103,63.3,True,Good,Africa,0,Premium
Robert (Aka Chocolaterie Robert),Madagascar W/ Nibs,1061,2013,Madagascar,3.25,Trinitario,Madagascar,68.0,False,False,False,Medium (60-75%),3.25,Standard,3.2655172413793103,63.3,True,Good,Africa,0,Premium
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,U.K.,3.5,Trinitario,Grenada,66.0,False,False,True,Medium (60-75%),3.5,Elite,3.026315789473684,51.3,False,Good,Other,0,Premium
Rogue,"La Masica, Batch 1, Fhia Research Center",1748,2016,USA,3.75,,Honduras,75.0,False,False,True,Medium (60-75%),3.40625,Elite,3.35,67.5,True,Outstanding,North America,0,Premium
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,USA,3.75,,Venezuela,70.0,False,False,True,Medium (60-75%),3.40625,Elite,3.2453271028037385,62.3,True,Outstanding,North America,0,Premium
Rogue,"Tranquilidad, Batch 1",1566,2015,USA,3.25,,Bolivia,75.0,False,False,False,Medium (60-75%),3.40625,Elite,3.1973684210526314,59.9,False,Good,North America,0,Premium
Rogue,Porcelana,1209,2014,USA,3.75,Criollo,Venezuela,80.0,False,False,True,High (>75%),3.40625,Elite,3.2453271028037385,62.3,True,Outstanding,North America,0,Premium
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,USA,3.5,Trinitario,Madagascar,70.0,False,False,True,Medium (60-75%),3.40625,Elite,3.2655172413793103,63.3,True,Good,North America,0,Premium
Rogue,"Hispaniola, 2013",1081,2013,USA,3.5,,Dominican Republic,70.0,False,False,True,Medium (60-75%),3.40625,Elite,3.2063253012048194,60.3,False,Good,North America,0,Premium
Rogue,"Silvestre, Batch 7, 2013",1081,2013,USA,4.0,,Bolivia,75.0,False,False,True,Medium (60-75%),3.40625,Elite,3.1973684210526314,59.9,False,Outstanding,North America,0,Premium
Rogue,"Bachelor'S Hall E., St. Thomas Parish",1193,2013,USA,3.75,Trinitario,Jamaica,75.0,False,False,True,Medium (60-75%),3.40625,Elite,3.1625,58.1,False,Outstanding,North America,0,Premium
Rogue,"Camino Verde P., Balao, Guayas",979,2012,USA,3.75,Nacional (Arriba),Ecuador,75.0,False,False,True,Medium (60-75%),3.40625,Elite,3.134715025906736,56.7,False,Outstanding,North America,0,Premium
Rogue,"Silvestre, Batch 1, 2011",793,2011,USA,3.0,Criollo,Bolivia,75.0,False,False,False,Medium (60-75%),3.40625,Elite,3.1973684210526314,59.9,False,Average,North America,2,Experimental
Rogue,Piura,565,2010,USA,3.75,,Peru,75.0,False,False,True,Medium (60-75%),3.40625,Elite,3.137878787878788,56.9,False,Outstanding,North America,1,Mass Market
Rogue,Rio Caribe,327,2009,USA,3.5,Trinitario,Venezuela,70.0,False,False,True,Medium (60-75%),3.40625,Elite,3.2453271028037385,62.3,True,Good,North America,1,Mass Market
Rogue,"Hispaniola, 2008",213,2008,USA,2.75,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.40625,Elite,3.2063253012048194,60.3,False,Average,North America,1,Mass Market
Rogue,Jamaica,213,2008,USA,2.75,Trinitario,Jamaica,70.0,False,False,False,Medium (60-75%),3.40625,Elite,3.1625,58.1,False,Average,North America,1,Mass Market
Rogue,"Sambirano, 2008",213,2008,USA,2.75,Trinitario,Madagascar,70.0,False,False,False,Medium (60-75%),3.40625,Elite,3.2655172413793103,63.3,True,Average,North America,1,Mass Market
Rogue,Trinidad,213,2008,USA,3.0,Trinitario,Trinidad,70.0,False,False,False,Medium (60-75%),3.40625,Elite,3.2045454545454546,60.2,False,Average,North America,1,Mass Market
Rozsavolgyi,Sur Del Lago,809,2012,Hungary,2.5,,Venezuela,84.0,False,False,False,High (>75%),2.7857142857142856,Low-Rated,3.2453271028037385,62.3,True,Below Average,Europe,2,Experimental
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,Hungary,2.25,Trinitario,Venezuela,76.0,False,False,False,High (>75%),2.7857142857142856,Low-Rated,3.2453271028037385,62.3,True,Below Average,Europe,2,Experimental
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,Hungary,2.5,Trinitario,Madagascar,72.0,False,False,False,Medium (60-75%),2.7857142857142856,Low-Rated,3.2655172413793103,63.3,True,Below Average,Europe,2,Experimental
Rozsavolgyi,Carenero Superior,713,2011,Hungary,3.5,Criollo,Venezuela,73.0,False,False,True,Medium (60-75%),2.7857142857142856,Low-Rated,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Rozsavolgyi,Porcelana,717,2011,Hungary,2.5,,Venezuela,71.0,False,False,False,Medium (60-75%),2.7857142857142856,Low-Rated,3.2453271028037385,62.3,True,Below Average,Europe,2,Experimental
Rozsavolgyi,"Aragua, Trincheras",717,2011,Hungary,3.5,,Venezuela,70.0,False,False,True,Medium (60-75%),2.7857142857142856,Low-Rated,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Rozsavolgyi,Principe,765,2011,Hungary,2.75,Forastero,Principe,77.0,False,False,False,High (>75%),2.7857142857142856,Low-Rated,2.75,37.5,False,Average,Europe,2,Experimental
S.A.I.D.,Malgascio,607,2010,Italy,3.5,Trinitario,Madagascar,64.0,False,False,True,Medium (60-75%),3.0,Standard,3.2655172413793103,63.3,True,Good,Europe,1,Mass Market
S.A.I.D.,100 Percent,615,2010,Italy,1.5,,,100.0,False,True,False,High (>75%),3.0,Standard,,,False,Poor,Europe,2,Experimental
S.A.I.D.,Samana,615,2010,Italy,3.0,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.0,Standard,3.2063253012048194,60.3,False,Average,Europe,1,Mass Market
S.A.I.D.,Arawak,615,2010,Italy,3.5,,Carribean,72.0,False,False,True,Medium (60-75%),3.0,Standard,2.96875,48.4,False,Good,Europe,1,Mass Market
S.A.I.D.,Latino,615,2010,Italy,3.5,,,72.0,False,False,True,Medium (60-75%),3.0,Standard,,,False,Good,Europe,1,Mass Market
Sacred,Midnight,813,2012,USA,2.75,,Central And S. America,83.0,False,False,False,High (>75%),3.0,Standard,3.25,62.5,True,Average,North America,2,Experimental
Sacred,Twilight,813,2012,USA,3.25,,Central And S. America,69.0,False,False,False,Medium (60-75%),3.0,Standard,3.25,62.5,True,Good,North America,0,Premium
Salgado,Bahia Superior,288,2008,Argentina,3.5,Forastero,Brazil,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.284482758620689,64.2,True,Good,South America,1,Mass Market
Salgado,Esmeraldas,288,2008,Argentina,3.5,Forastero (Nacional),Ecuador,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.134715025906736,56.7,False,Good,South America,1,Mass Market
Salgado,Carenero Superior,288,2008,Argentina,3.5,Trinitario,Venezuela,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.2453271028037385,62.3,True,Good,South America,1,Mass Market
Salgado,Rio Arriba,292,2008,Argentina,3.5,Forastero (Arriba) Asss,Ecuador,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.134715025906736,56.7,False,Good,South America,1,Mass Market
Santander (Compania Nacional),Colombian 2008,404,2009,Colombia,2.75,Forastero (Nacional),Colombia,75.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.225,61.3,False,Average,South America,2,Experimental
Santander (Compania Nacional),Colombian W/ Nibs,414,2009,Colombia,3.0,Forastero (Nacional),Colombia,70.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.225,61.3,False,Average,South America,1,Mass Market
Santander (Compania Nacional),Colombian Semi Dark,32,2006,Colombia,2.0,Forastero (Nacional),Colombia,53.0,False,True,False,Low (<60%),2.95,Low-Rated,3.225,61.3,False,Below Average,South America,1,Mass Market
Santander (Compania Nacional),Colombian,32,2006,Colombia,3.0,Forastero (Nacional),Colombia,65.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.225,61.3,False,Average,South America,1,Mass Market
Santander (Compania Nacional),Colombian Dark,32,2006,Colombia,4.0,Forastero (Nacional),Colombia,70.0,False,False,True,Medium (60-75%),2.95,Low-Rated,3.225,61.3,False,Outstanding,South America,1,Mass Market
Santome,Sao Tome,761,2011,France,2.75,Forastero,Sao Tome,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.175,58.7,False,Average,Europe,1,Mass Market
Scharffen Berger,San Juan De Cheni,959,2012,USA,4.0,,Peru,78.0,False,False,True,High (>75%),3.2205882352941178,Standard,3.137878787878788,56.9,False,Outstanding,North America,0,Premium
Scharffen Berger,Markham Valley,781,2011,USA,3.75,,Papua New Guinea,68.0,False,False,True,Medium (60-75%),3.2205882352941178,Standard,3.2916666666666665,64.6,True,Outstanding,North America,1,Mass Market
Scharffen Berger,Camahogne,464,2010,USA,3.5,Trinitario,Grenada,68.0,False,False,True,Medium (60-75%),3.2205882352941178,Standard,3.026315789473684,51.3,False,Good,North America,1,Mass Market
Scharffen Berger,Amina,464,2010,USA,3.75,"Trinitario, Criollo",Madagascar,65.0,False,False,True,Medium (60-75%),3.2205882352941178,Standard,3.2655172413793103,63.3,True,Outstanding,North America,1,Mass Market
Scharffen Berger,Tome Acu,336,2009,USA,3.75,,Brazil,68.0,False,False,True,Medium (60-75%),3.2205882352941178,Standard,3.284482758620689,64.2,True,Outstanding,North America,1,Mass Market
Scharffen Berger,Asante,336,2009,USA,4.0,Forastero,Ghana,65.0,False,False,True,Medium (60-75%),3.2205882352941178,Standard,3.090909090909091,54.5,False,Outstanding,North America,1,Mass Market
Scharffen Berger,Ben Tre,445,2009,USA,3.75,Trinitario,Vietnam,72.0,False,False,True,Medium (60-75%),3.2205882352941178,Standard,3.3157894736842106,65.8,True,Outstanding,North America,1,Mass Market
Scharffen Berger,Finisterra,227,2008,USA,3.0,Blend,"Ven., Trinidad, Mad.",72.0,False,False,False,Medium (60-75%),3.2205882352941178,Standard,3.0,50.0,False,Average,North America,1,Mass Market
Scharffen Berger,Las Islas,117,2007,USA,3.0,Blend,Carribean(Dr/Jam/Tri),72.0,False,False,False,Medium (60-75%),3.2205882352941178,Standard,3.0,50.0,False,Average,North America,1,Mass Market
Scharffen Berger,Nibby,135,2007,USA,3.0,,,62.0,False,False,False,Medium (60-75%),3.2205882352941178,Standard,,,False,Average,North America,1,Mass Market
Scharffen Berger,Cuyagua,135,2007,USA,3.75,,Venezuela,75.0,False,False,True,Medium (60-75%),3.2205882352941178,Standard,3.2453271028037385,62.3,True,Outstanding,North America,1,Mass Market
Scharffen Berger,Antilles (Trin/Gren/Dr/Ven),188,2007,USA,3.0,Blend,Carribean,75.0,False,False,False,Medium (60-75%),3.2205882352941178,Standard,2.96875,48.4,False,Average,North America,1,Mass Market
Scharffen Berger,Extra Dark,15,2006,USA,2.0,,,82.0,False,False,False,High (>75%),3.2205882352941178,Standard,,,False,Below Average,North America,2,Experimental
Scharffen Berger,Bittersweet,15,2006,USA,3.5,Blend,,70.0,False,False,True,Medium (60-75%),3.2205882352941178,Standard,,,False,Good,North America,1,Mass Market
Scharffen Berger,Kumasi Sambirano,40,2006,USA,2.0,Blend,Ghana & Madagascar,68.0,False,False,False,Medium (60-75%),3.2205882352941178,Standard,2.0,0.0,False,Below Average,North America,1,Mass Market
