company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier
Hummingbird,Momotombo,1311,2014,Canada,3.0,Trinitario,Nicaragua,70.0,False,False
Hummingbird,Hispaniola,1311,2014,Canada,3.75,Trinitario,Dominican Republic,70.0,False,False
Hummingbird,Zorzal Reserva W/ Charles Kerchner,1387,2014,Canada,3.5,,Dominican Republic,70.0,False,False
Hummingbird,"Ocumare, Cumboto",1097,2013,Canada,3.25,"Trinitario, Criollo",Venezuela,70.0,False,False
Hummingbird,Amazonas,1097,2013,Canada,3.75,Forastero,Venezuela,70.0,False,False
Idilio (Felchlin),"Chuao, Venezuela",1085,2013,Switzerland,3.75,Trinitario,Venezuela,72.0,False,False
Idilio (Felchlin),Coopertiva Amazona,725,2011,Switzerland,3.75,Criollo,Venezuela,72.0,False,False
Idilio (Felchlin),"Sur Del Lago, Amiari Meridena, Zulia, 48Hr C.",725,2011,Switzerland,3.75,,Venezuela,72.0,False,False
Idilio (Felchlin),"Choroni, Finca Torres, 48Hr C.",729,2011,Switzerland,3.25,Criollo,Venezuela,72.0,False,False
Idilio (Felchlin),"Ocumare, H. Cata, 48Hr C.",733,2011,Switzerland,3.75,Criollo,Venezuela,72.0,False,False
Idilio (Felchlin),"Porcelana, Zulia",733,2011,Switzerland,4.0,Criollo,Venezuela,74.0,False,False
Idilio (Felchlin),"Ocumare, H. Cata, W/ Nibs",737,2011,Switzerland,3.5,Criollo,Venezuela,72.0,False,False
Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,Switzerland,4.0,Trinitario,Venezuela,70.0,False,False
Idilio (Felchlin),Coopertiva Amazona W/ Nibs,737,2011,Switzerland,4.0,Criollo,Venezuela,72.0,False,False
Idilio (Felchlin),"Sur Del Lago, Amiari Meridena, Zulia, W/ Nibs",737,2011,Switzerland,4.0,,Venezuela,72.0,False,False
Indah,India (South),1788,2016,India,2.5,,India,61.0,False,False
Indaphoria,La Red,821,2012,USA,3.25,,Dominican Republic,70.0,False,False
Indaphoria,"Conacado, Manifesto",907,2012,USA,2.75,,Dominican Republic,70.0,False,False
Indi,Honduras,1255,2014,USA,3.0,,Honduras,77.0,False,False
Iq Chocolate,"Satipo Region, White Label",943,2012,Scotland,2.75,Criollo,Peru,72.0,False,False
Iq Chocolate,Black Label,943,2012,Scotland,3.0,,Peru,72.0,False,False
Isidro,Madagascar,1275,2014,USA,3.5,Trinitario,Madagascar,72.0,False,False
Isidro,Peru,1279,2014,USA,2.25,,Peru,72.0,False,False
Isidro,Belize,1279,2014,USA,3.25,Trinitario,Belize,72.0,False,False
Isidro,Dominican Republic,1279,2014,USA,3.25,,Dominican Republic,72.0,False,False
Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,USA,3.5,Trinitario,Belize,70.0,False,False
Izard,"Elvesia P., Batch 32",1546,2015,USA,2.75,,Dominican Republic,70.0,False,False
Jacque Torres,Trinatario Treasure,5,2006,USA,2.0,Trinitario,Ghana,71.0,False,False
Jordis,Madagascar,1534,2015,Czech Republic,2.75,Trinitario,Madagascar,63.0,False,False
Just Good Chocolate,Belize,1375,2014,USA,3.5,Trinitario,Belize,70.0,False,False
Just Good Chocolate,Madagascar,1375,2014,USA,3.5,Trinitario,Madagascar,70.0,False,False
Just Good Chocolate,Peru,1375,2014,USA,4.0,,Peru,70.0,False,False
Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,Dominican Republic,3.5,,Dominican Republic,70.0,False,False
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,Dominican Republic,3.0,,Dominican Republic,82.0,False,False
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,Dominican Republic,3.25,,Dominican Republic,55.0,False,False
Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,Dominican Republic,3.25,,Dominican Republic,62.0,False,False
Kakao,Peru,837,2012,Germany,2.5,,Peru,64.0,False,False
Kakao,Vanuatu,387,2009,Germany,3.75,Trinitario,Vanuatu,65.0,False,False
Kallari (Ecuatoriana),Sisa 36Hr/ W. F. Blend Prototype,241,2008,Ecuador,3.0,,Ecuador,70.0,False,False
Kallari (Ecuatoriana),Sisa'S Secret/ Original Micro,241,2008,Ecuador,3.5,,Ecuador,70.0,False,False
Kallari (Ecuatoriana),Roberto,245,2008,Ecuador,2.75,,Ecuador,75.0,False,False
Kallari (Ecuatoriana),Diego/ Original Micro,248,2008,Ecuador,2.5,,Ecuador,85.0,False,False
Kallari (Ecuatoriana),Diego 48Hr/ W.F. Blend Prototype,248,2008,Ecuador,2.75,,Ecuador,85.0,False,False
Kallari (Ecuatoriana),Diego 60Hr/ W.F. Blend Prototype,248,2008,Ecuador,3.0,,Ecuador,85.0,False,False
Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,Ecuador,2.5,,Ecuador,75.0,False,False
Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,Ecuador,3.0,,Ecuador,85.0,False,False
Kaoka (Cemoi),Noir,404,2009,France,2.75,,,70.0,False,False
Kaoka (Cemoi),Ecuador,423,2009,France,2.75,,Ecuador,80.0,False,False
Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,USA,3.75,,Dominican Republic,70.0,False,False
Ki' Xocolatl,Dark,431,2009,Mexico,2.0,,Mexico,72.0,False,False
Kiskadee,"La Red, Guanconjeco",1251,2014,USA,3.0,Trinitario,Dominican Republic,60.0,False,False
Kto,San Martin,1422,2014,USA,2.5,,Peru,72.0,False,False
Kto,Ocumare,1422,2014,USA,2.75,,Venezuela,72.0,False,False
Kto,Belize,1422,2014,USA,3.0,Trinitario,Belize,72.0,False,False
Kto,Sambirano Valley,1422,2014,USA,3.25,Trinitario,Madagascar,72.0,False,False
Kto,Belize,1426,2014,USA,3.25,Trinitario,Belize,90.0,False,False
Kto,Elvesia,1426,2014,USA,3.25,,Dominican Republic,72.0,False,False
Kto,Roig,1426,2014,USA,3.25,,Dominican Republic,72.0,False,False
K'Ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,USA,3.25,,Haiti,70.0,False,False
K'Ul,"Maranon, Fortunato No. 4",1852,2016,USA,2.75,Forastero (Nacional),Peru,70.0,False,False
K'Ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,USA,3.75,,Ecuador,70.0,False,False
K'Ul,"Bahia, Fazenda Camboa",1852,2016,USA,3.75,Forastero,Brazil,70.0,False,False
Kyya,Uganda,1359,2014,USA,2.5,Forastero,Uganda,72.5,False,False
Kyya,Hispaniola,1359,2014,USA,3.0,,Dominican Republic,72.5,False,False
Kyya,Ecuador,1363,2014,USA,2.5,,Ecuador,72.5,False,False
Kyya,Madagascar,1363,2014,USA,3.0,Trinitario,Madagascar,72.5,False,False
L.A. Burdick (Felchlin),Peru,891,2012,USA,3.25,,Peru,74.0,False,False
L.A. Burdick (Felchlin),Brazil,891,2012,USA,4.0,,Brazil,70.0,False,False
L.A. Burdick (Felchlin),Chuao,927,2012,USA,3.75,Trinitario,Venezuela,68.0,False,False
L.A. Burdick (Felchlin),Quito,682,2011,USA,3.75,,Ecuador,74.0,False,False
L.A. Burdick (Felchlin),Grenada,576,2010,USA,3.25,Trinitario,Grenada,75.0,False,False
L.A. Burdick (Felchlin),Dominican Republic,576,2010,USA,3.75,,Dominican Republic,74.0,False,False
L.A. Burdick (Felchlin),Venzuela,597,2010,USA,3.0,,Venezuela,71.0,False,False
L.A. Burdick (Felchlin),Madagascar,431,2009,USA,3.5,Trinitario,Madagascar,64.0,False,False
L.A. Burdick (Felchlin),Bolivian,451,2009,USA,3.0,,Bolivia,68.0,False,False
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, Brown Sugar",1892,2016,Japan,2.25,"Trinitario, Criollo",Peru,70.0,False,False
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,Japan,2.5,"Trinitario, Criollo",Peru,70.0,False,False
La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,Japan,3.0,Criollo,Peru,70.0,False,False
La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,Japan,3.0,"Trinitario, Criollo",Belize,70.0,False,False
La Maison Du Chocolat (Valrhona),"Cuana, 2013",1121,2013,France,2.75,,"Africa, Carribean, C. Am.",74.0,False,False
La Maison Du Chocolat (Valrhona),Tobago,1145,2013,France,3.25,,Tobago,60.0,False,False
La Maison Du Chocolat (Valrhona),"Acarigua, W/ Nibs",1189,2013,France,3.25,,Ecuador,56.0,False,False
La Maison Du Chocolat (Valrhona),Loma Sotavento,891,2012,France,3.5,,Dominican Republic,66.0,False,False
La Maison Du Chocolat (Valrhona),Grenada,741,2011,France,3.5,Trinitario,Grenada,68.0,False,False
La Maison Du Chocolat (Valrhona),Akosombo,346,2009,France,3.25,Forastero,Ghana,68.0,False,False
La Maison Du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,France,3.5,Criollo (Porcelana),Venezuela,69.0,False,False
La Maison Du Chocolat (Valrhona),Kuruba,439,2009,France,3.0,,,60.0,False,False
La Maison Du Chocolat (Valrhona),Orinoco,445,2009,France,3.75,,,60.0,False,False
La Maison Du Chocolat (Valrhona),"Cuana, 2008",230,2008,France,3.5,Blend,"Ven., Indonesia, Ecuad.",74.0,False,False
La Oroquidea,Peruvian Amazon,721,2011,Peru,2.5,,Peru,72.0,False,False
La Pepa De Oro,Vinces,713,2011,Ecuador,3.25,,Ecuador,60.0,False,False
Laia Aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,France,2.75,Trinitario,Madagascar,75.0,False,False
Laia Aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,France,2.75,Trinitario,Vietnam,75.0,False,False
Laia Aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,France,3.0,,Cuba,75.0,False,False
Laia Aka Chat-Noir,"Peru, Batch 51/100",1590,2015,France,3.25,,Peru,75.0,False,False
Laia Aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,France,3.0,,Cote D Ivoire,75.0,False,False
Laia Aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,France,3.5,Forastero,Sao Tome,75.0,False,False
Laia Aka Chat-Noir,"Bahia, Batch 148",1642,2015,France,3.25,,Brazil,75.0,False,False
Laia Aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,France,3.75,Trinitario,Vietnam,75.0,False,False
Laia Aka Chat-Noir,Cuba,1434,2014,France,2.75,,Cuba,70.0,False,False
Laia Aka Chat-Noir,Trinidad-Tobago,1438,2014,France,2.75,,Trinidad-Tobago,68.0,False,False
Lajedo Do Ouro,Catongo,927,2012,Brazil,3.5,Forastero (Catongo),Brazil,70.0,False,False
Lake Champlain (Callebaut),Tanzania,327,2009,USA,2.5,,Tanzania,75.0,False,False
L'Amourette,Rugoso,1784,2016,USA,3.5,Trinitario,Nicaragua,80.0,False,False
L'Amourette,Carenero Superior,833,2012,USA,3.0,Trinitario,Venezuela,75.0,False,False
L'Amourette,Rio Caribe,833,2012,USA,3.0,Trinitario,Venezuela,75.0,False,False
L'Amourette,Blend,853,2012,USA,3.0,Criollo,"Peru, Ecuador, Venezuela",72.0,False,False
Letterpress,"La Masica, Batch 7, Fhia",1952,2017,USA,3.5,,Honduras,70.0,False,False
Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,USA,3.25,,Belize,70.0,False,False
Letterpress,Liberia,1728,2016,USA,3.25,,Liberia,70.0,False,False
Letterpress,Beniamo,1562,2015,USA,3.25,,Bolivia,70.0,False,False
Letterpress,"San Juan Estate, Gran Couva",1562,2015,USA,3.5,Trinitario,Trinidad,70.0,False,False
Letterpress,San Andres,1566,2015,USA,3.0,,Costa Rica,70.0,False,False
Letterpress,"La Red, Guaconejo",1566,2015,USA,3.25,,Dominican Republic,70.0,False,False
Letterpress,Kokoa Kamili,1566,2015,USA,3.5,,Tanzania,70.0,False,False
Letterpress,Maranura,1371,2014,USA,3.5,Forastero (Nacional),Peru,70.0,False,False
Levy,Sambirano,1231,2014,Finland,3.5,Criollo,Madagascar,71.0,False,False
Lilla,Madagascar,1856,2016,Finland,3.0,Trinitario,Madagascar,70.0,False,False
Lillie Belle,Perfect Illusion,855,2012,USA,3.5,Criollo,Peru,65.0,False,False
Lillie Belle,"Bolivia, Wild Thing",903,2012,USA,3.5,Criollo,Bolivia,68.0,False,False
Lillie Belle,La Selva,903,2012,USA,3.75,,Peru,68.0,False,False
Lillie Belle,Purple Haze,947,2012,USA,2.75,,"Venezuela, Dom. Rep.",75.0,False,False
Lillie Belle,"The Other One, Grand Cru",947,2012,USA,3.0,,Dominican Republic,74.0,False,False
Lillie Belle,Wild Thing,947,2012,USA,3.5,Criollo,Bolivia,68.0,False,False
Lindt & Sprungli,Excellence (Us Version),157,2007,Switzerland,3.0,,,85.0,False,False
Loiza,Puerto Rico,1049,2013,Puerto Rico,2.5,,Puerto Rico,65.0,False,False
Lonohana,"Haleiwa, O'Ahu; Lonohana E., Kanahiku",1383,2014,USA,3.75,,Hawaii,70.0,False,False
Lonohana,"Haleiwa E, O'Ahu, 2014",1395,2014,USA,3.25,,Hawaii,65.0,False,False
Lonohana,"Haleiwa E, O'Ahu, 2014",1395,2014,USA,3.75,,Hawaii,75.0,False,False
Lonohana,"Opaeula Estate, O'Ahu, Nene, Cg Exclusive",1093,2013,USA,3.0,,Hawaii,71.0,False,False
Lonohana,"Opaeula Estate, O'Ahu, Ele'Ele",1097,2013,USA,3.0,,Hawaii,72.0,False,False
Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,USA,3.5,,Hawaii,70.0,False,False
Love Bar,Nicaragua,1502,2015,USA,2.0,,Nicaragua,75.0,False,False
Luker,Selva,552,2010,Colombia,2.75,,"Colombia, Ecuador",46.0,False,True
Luker,Macondo,552,2010,Colombia,3.0,,"Colombia, Ecuador",60.0,False,False
Luker,Misterio,552,2010,Colombia,3.0,,"Colombia, Ecuador",58.0,False,False
Luker,Santander,552,2010,Colombia,3.5,,Colombia,65.0,False,False
Machu Picchu Trading Co.,Peru,721,2011,Peru,1.5,,Peru,70.0,False,False
Machu Picchu Trading Co.,Peru,552,2010,Peru,2.25,,Peru,55.0,False,False
Madecasse (Cinagra),Madagascar,284,2008,Madagascar,3.5,Trinitario,Madagascar,67.0,False,False
Madecasse (Cinagra),Madagascar,284,2008,Madagascar,3.75,Trinitario,Madagascar,70.0,False,False
Madecasse (Cinagra),Madagascar,284,2008,Madagascar,4.0,Trinitario,Madagascar,63.0,False,False
Madecasse (Cinagra),Madagascar,288,2008,Madagascar,3.5,Trinitario,Madagascar,75.0,False,False
Madre,Guadalcanal,1940,2017,USA,3.5,,Solomon Islands,73.0,False,False
Madre,Puerto Rico,1085,2013,USA,2.75,,Puerto Rico,70.0,False,False
Madre,Brazil,1085,2013,USA,3.5,,Brazil,70.0,False,False
Madre,"Choobua, Kona",1089,2013,USA,2.75,,Hawaii,70.0,False,False
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,USA,2.75,,Mexico,70.0,False,False
Madre,"Hamakua Coast, Kokoleka",991,2012,USA,3.25,,Hawaii,70.0,False,False
Madre,"Criollo, Hawaii",995,2012,USA,3.25,Criollo,Hawaii,70.0,False,False
Madre,Kaua'I,995,2012,USA,3.5,,Hawaii,70.0,False,False
Madre,Dominican,672,2011,USA,2.5,,Dominican Republic,70.0,False,False
Madre,Upala,693,2011,USA,2.75,,Costa Rica,70.0,False,False
Madre,"Chiapas, Triple Cacao",607,2010,USA,2.75,,Mexico,72.0,False,False
Maglio,Africa,300,2008,Italy,2.0,,Tanzania,75.0,False,False
Maglio,Ecuador,308,2008,Italy,3.0,Forastero (Nacional),Ecuador,70.0,False,False
Maglio,Cuba,308,2008,Italy,3.25,Criollo,Cuba,70.0,False,False
Maglio,Santo Domingo,308,2008,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic,70.0,False,False
Majani,Ecuador,531,2010,Italy,2.0,,Ecuador,70.0,False,False
Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,Madagascar,2.75,Trinitario,Madagascar,75.0,False,False
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,Madagascar,3.5,Trinitario,Madagascar,73.0,False,False
Malagos,"Davao, Mt. Talamo Foothills",1121,2013,Philippines,3.5,Trinitario,Philippines,65.0,False,False
Malie Kai (Guittard),"O'Ahu, N. Shore, Waialua Estate W/ Nibs",502,2010,USA,3.5,,Hawaii,55.0,False,False
Malie Kai (Guittard),"O'Ahu, N. Shore, Waialua Estate",311,2009,USA,2.75,Blend,Hawaii,55.0,False,False
Malmo,Chuao,1856,2016,Sweden,3.0,,Venezuela,70.0,False,False
Mana,Ecuador,1446,2015,USA,2.5,,Ecuador,74.0,False,False
Mana,Peru,1219,2014,USA,2.5,,Peru,74.0,False,False
Mana,Venezuela,1219,2014,USA,2.75,,Venezuela,74.0,False,False
Mana,Conacado,821,2012,USA,3.75,,Dominican Republic,74.0,False,False
Manifesto Cacao,Colombia,1331,2014,Colombia,2.75,,Colombia,70.0,False,False
Manoa,Markham Valley,1522,2015,USA,3.5,,Papua New Guinea,72.0,False,False
Manoa,Coto Brus,1522,2015,USA,3.75,,Costa Rica,72.0,False,False
Manoa,"Waiahole, O'Ahu",1089,2013,USA,3.75,,Hawaii,72.0,False,False
Manoa,"Liberia, #174",1003,2012,USA,3.25,,Liberia,72.0,False,False
Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,USA,2.75,,Hawaii,72.0,False,False
Manoa,Piura,1007,2012,USA,3.0,,Peru,72.0,False,False
Manoa,"Oahu, Winward, #151, Maunawili District",1007,2012,USA,3.25,,Hawaii,72.0,False,False
Manufaktura Czekolady,Johe,1844,2016,Poland,3.75,,Nicaragua,70.0,False,False
Manufaktura Czekolady,Peru,1848,2016,Poland,3.5,,Peru,70.0,False,False
Manufaktura Czekolady,Porcelana,1255,2014,Poland,3.75,Criollo,Venezuela,70.0,False,False
Manufaktura Czekolady,Kolumbia,1279,2014,Poland,3.5,,Colombia,85.0,False,False
Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,Poland,3.25,,Dominican Republic,70.0,False,False
Manufaktura Czekolady,Grand Cru Ghana,871,2012,Poland,3.5,Forastero,Ghana,70.0,False,False
Manufaktura Czekolady,Grand Cru Ecuador,875,2012,Poland,3.25,,Ecuador,70.0,False,False
Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,USA,3.25,Trinitario,Vietnam,75.0,False,False
Map Chocolate,"Roig, 2014",1474,2015,USA,3.5,"Criollo, Trinitario",Dominican Republic,70.0,False,False
Map Chocolate,"Maranon, 2014",1474,2015,USA,3.5,Forastero (Nacional),Peru,62.0,False,False
Map Chocolate,Ecuador,1478,2015,USA,3.5,Trinitario,Ecuador,70.0,False,False
Map Chocolate,"San Juan Estate, Cherry Blossoms At Night",1606,2015,USA,2.75,Trinitario,Trinidad,70.0,False,False
Map Chocolate,"A Case Of The Xerces Blues, Triple Roast",1606,2015,USA,3.5,,Nicaragua,70.0,False,False
Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,USA,3.5,Criollo,Peru,68.0,False,False
Map Chocolate,Colombia,1610,2015,USA,2.75,,Colombia,75.0,False,False
Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,USA,3.0,,Tanzania,72.0,False,False
Map Chocolate,Le Chocolat Chaud,1634,2015,USA,3.5,,Honduras,78.0,False,False
Marana,Piura,1872,2016,Peru,3.0,,Peru,70.0,False,False
Marana,Cusco,1884,2016,Peru,2.75,,Peru,70.0,False,False
Marana,San Martin,1884,2016,Peru,3.0,,Peru,70.0,False,False
Marigold'S Finest,Cacao Nib Crunch,1808,2016,Canada,3.25,,,75.0,False,False
Marou,"Tan Phu Dong Island, Heart Of Darkness",1650,2015,Vietnam,3.25,Trinitario,Vietnam,85.0,False,False
Marou,Ben Tre,1650,2015,Vietnam,3.5,Trinitario,Vietnam,68.0,False,False
Marou,"Dak Lak, Batch 2451",1650,2015,Vietnam,3.75,Trinitario,Vietnam,70.0,False,False
Marou,"Tan Phu Dong, Treasure Island",1149,2013,Vietnam,3.5,Trinitario,Vietnam,75.0,False,False
Marou,Ba Ria,845,2012,Vietnam,3.5,Trinitario,Vietnam,76.0,False,False
Marou,Dong Nai,845,2012,Vietnam,3.5,Trinitario,Vietnam,72.0,False,False
Marou,"Tien Giang, Gao Co-Op",845,2012,Vietnam,3.5,Trinitario,Vietnam,70.0,False,False
Marou,Ben Tre,849,2012,Vietnam,3.5,Trinitario,Vietnam,78.0,False,False
Marou,Tien Giang,895,2012,Vietnam,3.0,Trinitario,Vietnam,80.0,False,False
Marou,Lam Dong,955,2012,Vietnam,3.5,Trinitario,Vietnam,74.0,False,False
Mars,"Matina 1-6, Prototype",537,2010,USA,3.0,,Costa Rica,65.0,False,False
Mars,Ivory Coast,544,2010,USA,3.0,,Cote D Ivoire,65.0,False,False
Mars,Nigeria,544,2010,USA,3.25,,Nigeria,65.0,False,False
Mars,"Ghana, Prototype",544,2010,USA,3.5,Forastero,Ghana,65.0,False,False
Marsatta,Dominican Republic,1189,2013,USA,2.25,,Dominican Republic,74.0,False,False
Marsatta,Dominican Republic,1189,2013,USA,2.5,,Dominican Republic,89.0,False,False
Martin Mayer,Alto Beni,1836,2016,Austria,2.75,,Bolivia,76.0,False,False
Martin Mayer,Pisa,1836,2016,Austria,3.0,,Haiti,82.0,False,False
Martin Mayer,Tumaco,1836,2016,Austria,3.25,,Colombia,74.0,False,False
Mast Brothers,Guatemala,1450,2015,USA,3.0,,Guatemala,76.0,False,False
Mast Brothers,Tanzania,1450,2015,USA,3.25,,Tanzania,74.0,False,False
Mast Brothers,French Laundry 20Th Anniversary,1359,2014,USA,3.75,Blend,"Peru, Belize",75.0,False,False
Mast Brothers,Shake Shack,959,2012,USA,3.5,Blend,"Peru, Mad., Dom. Rep.",73.0,False,False
Mast Brothers,Madagascar,999,2012,USA,2.5,Trinitario,Unknown,72.0,False,False
Mast Brothers,Chuao,999,2012,USA,2.75,Trinitario,Venezuela,73.0,False,False
Mast Brothers,Brooklyn Blend,672,2011,USA,3.5,,,72.0,False,False
Mast Brothers,"Chuao, Med. Roast",701,2011,USA,3.0,Trinitario,Venezuela,76.0,False,False
Mast Brothers,"Chuao, Dark Roast",709,2011,USA,3.0,Trinitario,Venezuela,70.0,False,False
Mast Brothers,"Chuao, Light Roast",713,2011,USA,2.75,Trinitario,Venezuela,81.0,False,False
Mast Brothers,Moho River,773,2011,USA,3.5,Trinitario,Belize,70.0,False,False
Mast Brothers,Papua New Guinea,777,2011,USA,2.75,,Papua New Guinea,71.0,False,False
Mast Brothers,San Martin,777,2011,USA,3.0,,Peru,75.0,False,False
Mast Brothers,Conacado,777,2011,USA,3.25,,Dominican Republic,73.0,False,False
Mast Brothers,"La Red De Guanconejo, N. Highlands Coop",777,2011,USA,3.75,,Dominican Republic,74.0,False,False
Mast Brothers,Patanemo,572,2010,USA,2.75,Criollo,Venezuela,81.0,False,False
Mast Brothers,Ocumare De La Costa,572,2010,USA,3.0,,Venezuela,75.0,False,False
Mast Brothers,"Dominican Republic, Coop",572,2010,USA,3.25,,Dominican Republic,70.0,False,False
Matale,"Malekula P., 2013",1177,2013,Australia,3.5,Trinitario,Vanuatu,72.0,False,False
Matale,"Somia, 2013",1177,2013,Australia,4.0,Trinitario,Madagascar,68.0,False,False
Matale,"Kulili P., 2013",1177,2013,Australia,4.0,Trinitario,Papua New Guinea,74.0,False,False
Matale,Blend,1181,2013,Australia,3.75,Trinitario,"Png, Vanuatu, Mad",70.0,False,False
Maverick,Maya Mountain,1367,2014,USA,3.25,Trinitario,Belize,70.0,False,False
Maverick,Elvesia,1367,2014,USA,3.25,,Dominican Republic,70.0,False,False
Maverick,Tumbes,1430,2014,USA,3.25,Criollo,Peru,82.0,False,False
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,USA,3.5,Criollo,Peru,63.0,False,False
Mayacama,Hispaniola,1728,2016,USA,3.0,,Dominican Republic,72.0,False,False
Meadowlands,Bolivia,1287,2014,USA,2.5,,Bolivia,70.0,False,False
Meadowlands,Venezuela,1287,2014,USA,2.75,,Venezuela,70.0,False,False
Meadowlands,Belize,1287,2014,USA,3.0,Trinitario,Belize,70.0,False,False
Meadowlands,"Nicaragua, W/ Inbs",1291,2014,USA,3.0,,Nicaragua,70.0,False,False
Meadowlands,Dominican Republic,1291,2014,USA,3.5,,Dominican Republic,70.0,False,False
Menakao (Aka Cinagra),Madagascar,837,2012,Madagascar,2.5,Trinitario,Madagascar,80.0,False,False
Menakao (Aka Cinagra),Madagascar,841,2012,Madagascar,2.5,Trinitario,Madagascar,72.0,False,False
Mesocacao,El Salvador,1494,2015,Honduras,2.75,,El Salvador,80.0,False,False
Mesocacao,El Salvador,1494,2015,Honduras,3.0,,El Salvador,70.0,False,False
Mesocacao,Honduras,1347,2014,Honduras,3.25,,Honduras,80.0,False,False
Mesocacao,Honduras,1347,2014,Honduras,3.5,,Honduras,70.0,False,False
Mesocacao,"La Tronca, Matagalpa",1351,2014,Honduras,3.25,,Nicaragua,70.0,False,False
Mesocacao,"La Tronca, Matagalpa",1351,2014,Honduras,3.5,,Nicaragua,80.0,False,False
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,Sweden,3.0,,Brazil,70.0,False,False
Metiisto,Akesson Estate,1267,2014,Sweden,3.5,Trinitario,Madagascar,72.0,False,False
Metropolitan,South America,1688,2015,Amsterdam,3.5,Trinitario,South America,70.0,False,False
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,France,3.75,,Mexico,66.0,False,False
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,France,3.5,Trinitario,Venezuela,66.0,False,False
Michel Cluizel,Vila Gracinda,135,2007,France,3.5,Forastero,Sao Tome,67.0,False,False
Michel Cluizel,Carre Amer,24,2006,France,2.0,,,60.0,False,False
Michel Cluizel,Carre Grand Noir,24,2006,France,2.0,,,85.0,False,False
Michel Cluizel,Tamarina,24,2006,France,3.0,Forastero,Sao Tome,70.0,False,False
Michel Cluizel,Los Ancones P.,24,2006,France,4.0,,Dominican Republic,67.0,False,False
Michel Cluizel,Mangaro P.,24,2006,France,4.0,Trinitario,Madagascar,65.0,False,False
Michel Cluizel,Maralumi P.,24,2006,France,4.0,,Papua New Guinea,64.0,False,False
Michel Cluizel,Noir Infini,81,2006,France,2.0,,,99.0,False,True
Middlebury,Maya Mountain,1490,2015,USA,3.5,Trinitario,Belize,80.0,False,False
Middlebury,San Juan Estate,1490,2015,USA,3.5,Trinitario,Trinidad,70.0,False,False
Middlebury,Oko Caribe,1490,2015,USA,3.75,,Dominican Republic,75.0,False,False
Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,USA,3.75,,Venezuela,75.0,False,False
Middlebury,Kokoa Kamili,1538,2015,USA,3.25,,Tanzania,75.0,False,False
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,USA,3.5,,Nicaragua,70.0,False,False
Middlebury,La Red,1117,2013,USA,2.5,,Dominican Republic,75.0,False,False
Middlebury,Belize,1117,2013,USA,3.25,Trinitario,Belize,80.0,False,False
Middlebury,Houseblend,887,2012,USA,1.5,,,65.0,False,False
Middlebury,Alto Beni,887,2012,USA,2.0,Criollo,Bolivia,75.0,False,False
Middlebury,"Balinese, Java",887,2012,USA,2.5,Criollo,Indonesia,70.0,False,False
Millcreek Cacao Roasters,Ecuador,1073,2013,USA,2.5,Forastero (Nacional),Ecuador,70.0,False,False
Millcreek Cacao Roasters,Ecuador,825,2012,USA,3.5,,Ecuador,70.0,False,False
